transaction_id,entreprise_id,pays,notation_pays,score_risque_pays,montant,technique_paiement,date_ouverture,date_prevue,date_effective,delai_prevu,delai_reel,retard,is_late,risque_operationnel,fraude_suspectee,rang_transaction_entreprise,montant_precedent,evolution_montant_pct,score_aml
T000540,E0142,Espagne,1,0.0,1267112.82,Crédit documentaire,2022-04-13,2022-05-26,2022-05-26,43,43,0,0,0,0,3,595993.44,112.61,18.1
T000541,E0009,Côte d'Ivoire,4,75.0,901768.34,Remise documentaire,2021-04-28,2021-05-11,2021-05-11,13,13,0,0,0,1,3,612919.52,47.13,37.8
T000542,E0003,Sénégal,4,75.0,935041.06,Remise documentaire,2024-05-06,2024-06-01,2024-06-07,26,32,6,1,1,1,8,236995.32,294.54,49.3
T000543,E0108,Belgique,1,0.0,635249.21,Transfert,2023-04-11,2023-04-18,2023-04-18,7,7,0,0,0,0,9,1539582.44,-58.74,28.5
T000544,E0075,Allemagne,1,0.0,604957.51,Transfert,2020-12-24,2020-12-28,2020-12-28,4,4,0,0,0,0,2,714404.46,-15.32,13.2
T000545,E0123,Turquie,3,50.0,626976.72,Transfert,2022-12-28,2023-01-03,2023-01-03,6,6,0,0,1,0,6,542592.71,15.55,28.2
T000546,E0102,Émirats arabes unis,2,25.0,957780.86,Remise documentaire,2021-07-22,2021-08-05,2021-08-05,14,14,0,0,0,0,5,660539.15,45.0,22.8
T000547,E0055,France,1,0.0,631606.21,Remise documentaire,2023-05-25,2023-06-05,2023-06-05,11,11,0,0,0,0,7,132566.37,376.45,21.1
T000548,E0017,Côte d'Ivoire,4,75.0,915909.94,Crédit documentaire,2023-10-07,2023-11-11,2023-12-06,35,60,25,1,1,0,10,468402.0,95.54,45.5
T000549,E0052,Belgique,1,0.0,1630160.32,Crédit documentaire,2023-11-04,2023-12-01,2023-12-01,27,27,0,0,0,0,10,1356800.91,20.15,12.1
T000550,E0114,France,1,0.0,1148449.88,Crédit documentaire,2022-03-15,2022-04-20,2022-04-20,36,36,0,0,0,0,5,756495.94,51.81,13.3
T000551,E0100,Pays-Bas,1,0.0,669590.59,Transfert,2020-11-24,2020-12-02,2020-12-02,8,8,0,0,0,0,4,1400533.46,-52.19,36.1
T000552,E0103,États-Unis,1,0.0,1280485.57,Remise documentaire,2021-07-15,2021-07-27,2021-07-27,12,12,0,0,0,0,5,1416843.98,-9.62,13.4
T000553,E0089,États-Unis,1,0.0,636769.85,Crédit documentaire,2021-11-12,2021-12-29,2021-12-29,47,47,0,0,0,0,4,220794.44,188.4,22.2
T000554,E0073,Côte d'Ivoire,4,75.0,396765.48,Transfert,2020-05-15,2020-05-21,2020-05-21,6,6,0,0,0,0,1,,,39.0
T000555,E0130,Belgique,1,0.0,51683.23,Transfert,2020-02-26,2020-02-27,2020-02-27,1,1,0,0,0,0,1,,,10.6
T000556,E0014,Sénégal,4,75.0,659394.61,Transfert,2022-03-31,2022-04-04,2022-04-04,4,4,0,0,0,1,3,482991.7,36.52,42.4
T000557,E0056,Italie,1,0.0,807367.35,Transfert,2024-01-01,2024-01-04,2024-01-04,3,3,0,0,0,0,11,1133411.58,-28.77,14.7
T000558,E0021,Belgique,1,0.0,1470574.92,Transfert,2024-02-14,2024-02-17,2024-02-17,3,3,0,0,0,0,15,227943.45,545.15,34.2
T000559,E0017,Pays-Bas,1,0.0,930770.95,Transfert,2022-04-28,2022-05-04,2022-05-29,6,31,25,1,0,0,7,1088668.83,-14.5,25.9
T000560,E0098,Allemagne,1,0.0,712359.79,Transfert,2020-02-17,2020-02-26,2020-02-26,9,9,0,0,0,0,1,,,17.3
T000561,E0068,Émirats arabes unis,2,25.0,1131762.23,Transfert,2023-12-07,2023-12-10,2024-01-19,3,43,40,1,0,0,10,1658059.65,-31.74,28.2
T000562,E0046,Espagne,1,0.0,894245.82,Crédit documentaire,2020-12-14,2021-02-08,2021-02-08,56,56,0,0,0,0,3,557714.03,60.34,8.3
T000563,E0146,Émirats arabes unis,2,25.0,1108346.08,Remise documentaire,2022-10-09,2022-10-22,2022-10-22,13,13,0,0,0,0,6,569395.84,94.65,26.9
T000564,E0026,Pays-Bas,1,0.0,208565.5,Transfert,2022-10-09,2022-10-16,2022-10-30,7,21,14,1,0,0,5,539432.8,-61.34,35.6
T000565,E0147,Pays-Bas,1,0.0,1257501.62,Remise documentaire,2021-01-22,2021-02-14,2021-02-24,23,33,10,1,1,0,3,850230.58,47.9,23.2
T000566,E0137,Allemagne,1,0.0,935398.56,Remise documentaire,2021-05-23,2021-06-13,2021-06-13,21,21,0,0,0,0,6,498632.85,87.59,25.4
T000567,E0092,Émirats arabes unis,2,25.0,633884.83,Transfert,2021-10-24,2021-10-31,2021-10-31,7,7,0,0,0,0,4,780214.52,-18.76,41.0
T000568,E0141,Côte d'Ivoire,4,75.0,1053112.75,Remise documentaire,2020-05-29,2020-06-11,2020-06-11,13,13,0,0,1,0,1,,,41.6
T000569,E0028,Émirats arabes unis,2,25.0,1708277.14,Crédit documentaire,2023-05-26,2023-07-23,2023-07-23,58,58,0,0,0,1,7,1491017.27,14.57,14.4
T000570,E0044,Chine,3,50.0,872746.5,Remise documentaire,2021-09-11,2021-10-03,2021-10-03,22,22,0,0,1,0,7,878621.91,-0.67,26.7
T000571,E0101,France,1,0.0,899288.23,Remise documentaire,2021-06-17,2021-07-02,2021-07-02,15,15,0,0,0,0,5,1232312.29,-27.02,20.8
T000572,E0076,Italie,1,0.0,616255.64,Transfert,2023-12-25,2024-01-03,2024-01-03,9,9,0,0,0,0,9,904422.11,-31.86,14.4
T000573,E0141,Italie,1,0.0,460062.25,Transfert,2024-09-05,2024-09-10,2024-09-10,5,5,0,0,0,0,11,889565.65,-48.28,27.3
T000574,E0092,Pays-Bas,1,0.0,1132134.33,Remise documentaire,2024-04-08,2024-04-26,2024-05-24,18,46,28,1,0,0,9,731926.15,54.68,31.4
T000575,E0090,Émirats arabes unis,2,25.0,457566.47,Remise documentaire,2020-11-05,2020-12-02,2020-12-02,27,27,0,0,0,0,1,,,18.1
T000576,E0085,France,1,0.0,828626.49,Transfert,2020-04-21,2020-04-25,2020-04-25,4,4,0,0,0,0,2,853416.36,-2.9,17.8
T000577,E0073,Émirats arabes unis,2,25.0,608937.02,Transfert,2022-10-10,2022-10-11,2022-10-11,1,1,0,0,0,0,9,714622.85,-14.79,25.6
T000578,E0039,Émirats arabes unis,2,25.0,991591.93,Transfert,2024-09-28,2024-10-01,2024-10-07,3,9,6,1,0,0,11,876439.63,13.14,26.5
T000579,E0107,Italie,1,0.0,933464.84,Remise documentaire,2024-08-11,2024-08-29,2024-08-29,18,18,0,0,0,0,6,289300.57,222.66,33.8
T000580,E0024,France,1,0.0,1215015.98,Transfert,2023-03-14,2023-03-17,2023-03-17,3,3,0,0,0,0,6,519203.32,134.02,23.6
T000581,E0142,Sénégal,4,75.0,595993.44,Transfert,2021-11-04,2021-11-05,2021-12-19,1,45,44,1,1,0,2,1018838.95,-41.5,42.6
T000582,E0004,Espagne,1,0.0,692050.03,Remise documentaire,2020-11-10,2020-11-20,2021-01-02,10,53,43,1,0,0,3,1058878.38,-34.64,20.8
T000583,E0009,Pays-Bas,1,0.0,408494.51,Remise documentaire,2020-01-12,2020-02-01,2020-02-01,20,20,0,0,0,0,1,,,10.5
T000584,E0130,Belgique,1,0.0,622282.7,Crédit documentaire,2024-02-12,2024-04-08,2024-04-08,56,56,0,0,0,0,10,538668.31,15.52,4.2
T000585,E0048,Pays-Bas,1,0.0,950920.2,Transfert,2020-04-23,2020-04-25,2020-04-25,2,2,0,0,0,0,2,725251.34,31.12,27.2
T000586,E0135,Pays-Bas,1,0.0,1102795.45,Transfert,2024-04-27,2024-05-04,2024-05-18,7,21,14,1,0,0,10,615744.49,79.1,24.2
T000587,E0148,Pays-Bas,1,0.0,431133.87,Remise documentaire,2023-09-01,2023-09-15,2023-10-17,14,46,32,1,0,0,5,712927.52,-39.53,13.5
T000588,E0047,Pays-Bas,1,0.0,1147842.37,Crédit documentaire,2023-05-20,2023-06-17,2023-06-17,28,28,0,0,0,0,9,400658.38,186.49,18.4
T000589,E0080,Allemagne,1,0.0,1342255.14,Transfert,2022-03-05,2022-03-13,2022-03-13,8,8,0,0,0,0,6,348379.29,285.29,33.9
T000590,E0039,États-Unis,1,0.0,965373.96,Remise documentaire,2023-06-11,2023-06-26,2023-06-26,15,15,0,0,0,0,8,1283346.49,-24.78,13.8
T000591,E0021,Belgique,1,0.0,1550718.33,Crédit documentaire,2023-10-17,2023-11-20,2023-11-20,34,34,0,0,0,0,13,1419973.76,9.21,11.1
T000592,E0002,Chine,3,50.0,490484.32,Remise documentaire,2022-12-10,2022-12-22,2022-12-22,12,12,0,0,0,0,5,1024313.81,-52.12,24.6
T000593,E0080,Émirats arabes unis,2,25.0,302138.12,Transfert,2020-09-18,2020-09-23,2020-09-23,5,5,0,0,0,0,2,739285.96,-59.13,28.2
T000594,E0050,France,1,0.0,88511.9,Remise documentaire,2020-04-02,2020-04-28,2020-04-28,26,26,0,0,0,0,3,138057.33,-35.89,7.4
T000595,E0136,Sénégal,4,75.0,1398417.72,Remise documentaire,2024-07-22,2024-08-09,2024-09-16,18,56,38,1,1,0,12,1085199.37,28.86,52.7
T000596,E0090,Espagne,1,0.0,1061746.26,Remise documentaire,2022-08-05,2022-08-20,2022-08-20,15,15,0,0,0,0,4,556195.12,90.89,19.0
T000597,E0067,États-Unis,1,0.0,777766.13,Crédit documentaire,2021-09-01,2021-10-11,2021-10-11,40,40,0,0,0,0,3,976189.9,-20.33,17.0
T000598,E0023,Turquie,3,50.0,911987.45,Remise documentaire,2021-11-30,2021-12-15,2021-12-21,15,21,6,1,0,0,8,1144189.4,-20.29,43.3
T000599,E0075,Sénégal,4,75.0,349804.38,Transfert,2022-12-30,2022-12-31,2023-01-08,1,9,8,1,1,0,7,927912.77,-62.3,38.5
T000600,E0063,Émirats arabes unis,2,25.0,1778300.79,Remise documentaire,2023-09-09,2023-10-08,2023-10-08,29,29,0,0,0,0,9,819233.98,117.07,45.2
T000601,E0095,Turquie,3,50.0,851688.47,Transfert,2023-10-11,2023-10-18,2023-10-18,7,7,0,0,1,1,9,1034545.61,-17.68,29.0
T000602,E0015,Allemagne,1,0.0,843757.92,Transfert,2020-02-02,2020-02-06,2020-02-06,4,4,0,0,0,0,1,,,24.6
T000603,E0107,Sénégal,4,75.0,1090306.65,Transfert,2024-09-20,2024-09-29,2024-10-19,9,29,20,1,0,1,7,933464.84,16.8,49.0
T000604,E0070,États-Unis,1,0.0,992403.69,Transfert,2020-12-06,2020-12-09,2020-12-09,3,3,0,0,0,0,2,981413.72,1.12,25.1
T000605,E0042,France,1,0.0,889553.61,Crédit documentaire,2023-04-13,2023-05-18,2023-05-18,35,35,0,0,0,0,8,1166160.85,-23.72,5.5
T000606,E0131,France,1,0.0,483810.22,Transfert,2020-07-29,2020-08-05,2020-08-05,7,7,0,0,0,0,3,541225.29,-10.61,17.5
T000607,E0013,Turquie,3,50.0,988587.34,Remise documentaire,2021-08-18,2021-08-29,2021-09-30,11,43,32,1,0,0,5,1034742.84,-4.46,42.3
T000608,E0085,Sénégal,4,75.0,1552809.8,Crédit documentaire,2022-09-26,2022-10-30,2022-10-30,34,34,0,0,0,0,10,1246918.33,24.53,34.7
T000609,E0074,Belgique,1,0.0,1338168.02,Remise documentaire,2021-07-02,2021-08-01,2021-08-01,30,30,0,0,0,0,4,408650.89,227.46,22.8
T000610,E0058,Sénégal,4,75.0,1437274.65,Transfert,2023-11-29,2023-12-06,2023-12-25,7,26,19,1,0,0,10,1222848.89,17.53,49.9
T000611,E0098,Émirats arabes unis,2,25.0,595513.73,Transfert,2021-03-25,2021-04-04,2021-04-04,10,10,0,0,0,0,2,712359.79,-16.4,25.7
T000612,E0001,Côte d'Ivoire,4,75.0,404158.07,Remise documentaire,2020-09-25,2020-10-14,2020-10-14,19,19,0,0,1,0,2,604224.22,-33.11,30.5
T000613,E0011,Sénégal,4,75.0,749685.23,Remise documentaire,2022-01-07,2022-02-01,2022-02-01,25,25,0,0,0,0,5,813633.39,-7.86,34.5
T000614,E0109,Pays-Bas,1,0.0,822289.96,Remise documentaire,2020-06-25,2020-07-20,2020-08-02,25,38,13,1,0,0,2,189789.93,333.26,33.6
T000615,E0048,États-Unis,1,0.0,1237676.61,Crédit documentaire,2022-10-08,2022-11-16,2022-12-22,39,75,36,1,0,1,7,888853.51,39.24,19.5
T000616,E0128,Pays-Bas,1,0.0,123014.15,Transfert,2020-11-20,2020-11-23,2020-11-23,3,3,0,0,0,0,2,1096838.15,-88.78,22.5
T000617,E0017,Espagne,1,0.0,1411820.13,Transfert,2020-08-21,2020-08-31,2020-10-06,10,46,36,1,0,0,2,906820.11,55.69,30.2
T000618,E0134,Belgique,1,0.0,736796.84,Remise documentaire,2024-04-24,2024-05-05,2024-05-05,11,11,0,0,0,0,5,622687.1,18.33,7.7
T000619,E0102,Côte d'Ivoire,4,75.0,629247.57,Crédit documentaire,2023-05-22,2023-06-17,2023-06-17,26,26,0,0,0,0,10,1320696.52,-52.35,34.5
T000620,E0048,Émirats arabes unis,2,25.0,395158.25,Crédit documentaire,2024-03-27,2024-04-23,2024-04-23,27,27,0,0,0,0,9,785111.11,-49.67,25.7
T000621,E0050,Espagne,1,0.0,138057.33,Remise documentaire,2020-03-26,2020-04-21,2020-04-21,26,26,0,0,0,0,2,1025563.65,-86.54,11.3
T000622,E0005,Belgique,1,0.0,1129268.23,Transfert,2021-08-21,2021-08-29,2021-08-29,8,8,0,0,0,0,3,1022492.0,10.44,26.1
T000623,E0117,Italie,1,0.0,829327.19,Remise documentaire,2021-11-16,2021-11-30,2021-12-13,14,27,13,1,0,0,4,220766.26,275.66,33.6
T000624,E0087,France,1,0.0,284015.64,Transfert,2024-07-15,2024-07-23,2024-07-23,8,8,0,0,0,0,14,574510.18,-50.56,20.0
T000625,E0134,Belgique,1,0.0,281968.49,Remise documentaire,2022-04-29,2022-05-20,2022-05-20,21,21,0,0,0,0,3,373954.53,-24.6,7.0
T000626,E0131,Chine,3,50.0,665686.12,Transfert,2021-04-12,2021-04-15,2021-04-15,3,3,0,0,0,0,5,827425.19,-19.55,33.6
T000627,E0146,Émirats arabes unis,2,25.0,1467608.61,Crédit documentaire,2022-11-23,2023-01-05,2023-01-05,43,43,0,0,0,0,7,1108346.08,32.41,20.1
T000628,E0046,Côte d'Ivoire,4,75.0,696163.46,Remise documentaire,2020-05-22,2020-06-03,2020-06-03,12,12,0,0,0,0,1,,,28.7
T000629,E0141,États-Unis,1,0.0,198742.82,Transfert,2024-04-03,2024-04-04,2024-04-04,1,1,0,0,0,0,9,141840.5,40.12,26.0
T000630,E0031,France,1,0.0,701702.77,Crédit documentaire,2023-12-31,2024-02-22,2024-02-22,53,53,0,0,0,0,6,522836.16,34.21,10.8
T000631,E0032,Côte d'Ivoire,4,75.0,690910.57,Remise documentaire,2021-09-15,2021-10-05,2021-10-05,20,20,0,0,1,0,4,299554.57,130.65,38.5
T000632,E0136,Chine,3,50.0,778282.05,Remise documentaire,2020-10-27,2020-11-18,2020-12-02,22,36,14,1,0,0,1,,,41.4
T000633,E0067,Turquie,3,50.0,707626.19,Remise documentaire,2023-11-29,2023-12-20,2023-12-20,21,21,0,0,0,0,12,1829343.92,-61.32,37.9
T000634,E0123,Allemagne,1,0.0,1078482.55,Crédit documentaire,2020-06-21,2020-07-13,2020-07-13,22,22,0,0,0,0,2,1198419.07,-10.01,4.9
T000635,E0108,Italie,1,0.0,1539582.44,Transfert,2023-01-12,2023-01-17,2023-02-19,5,38,33,1,0,0,8,237335.56,548.69,41.3
T000636,E0108,Sénégal,4,75.0,1250626.01,Transfert,2020-02-27,2020-03-07,2020-03-07,9,9,0,0,1,0,2,1093951.11,14.32,49.2
T000637,E0138,Côte d'Ivoire,4,75.0,692444.52,Transfert,2022-10-31,2022-11-02,2022-11-02,2,2,0,0,0,1,7,743048.21,-6.81,35.2
T000638,E0022,Chine,3,50.0,357389.64,Transfert,2020-04-07,2020-04-09,2020-05-16,2,39,37,1,0,0,1,,,46.4
T000639,E0067,Allemagne,1,0.0,1829343.92,Remise documentaire,2023-04-06,2023-05-04,2023-05-04,28,28,0,0,0,0,11,331954.79,451.08,36.1
T000640,E0067,Turquie,3,50.0,823687.37,Transfert,2021-09-04,2021-09-09,2021-09-09,5,5,0,0,0,0,4,777766.13,5.9,40.0
T000641,E0073,Italie,1,0.0,805571.72,Remise documentaire,2022-11-30,2022-12-17,2023-01-20,17,51,34,1,0,0,10,608937.02,32.29,13.9
T000642,E0003,Belgique,1,0.0,790349.97,Transfert,2020-10-27,2020-11-03,2020-11-03,7,7,0,0,0,0,2,1219603.69,-35.2,20.1
T000643,E0063,Italie,1,0.0,879233.9,Transfert,2022-07-02,2022-07-04,2022-08-07,2,36,34,1,0,0,7,1116665.08,-21.26,34.3
T000644,E0036,États-Unis,1,0.0,742255.84,Crédit documentaire,2023-04-11,2023-06-01,2023-06-01,51,51,0,0,0,0,8,518729.43,43.09,6.6
T000645,E0064,Émirats arabes unis,2,25.0,570535.2,Remise documentaire,2022-05-03,2022-05-18,2022-05-18,15,15,0,0,0,0,2,498505.53,14.45,14.5
T000646,E0066,Italie,1,0.0,581256.42,Crédit documentaire,2022-11-17,2023-01-09,2023-01-09,53,53,0,0,0,0,7,959875.18,-39.44,5.9
T000647,E0078,Côte d'Ivoire,4,75.0,786898.69,Transfert,2023-02-18,2023-02-24,2023-02-24,6,6,0,0,1,0,5,1139840.84,-30.96,49.3
T000648,E0082,Espagne,1,0.0,582630.09,Transfert,2023-03-16,2023-03-21,2023-03-31,5,15,10,1,0,0,8,1043158.6,-44.15,15.3
T000649,E0031,Belgique,1,0.0,514861.69,Transfert,2022-09-22,2022-09-23,2022-09-23,1,1,0,0,0,0,4,408977.9,25.89,18.7
T000650,E0113,France,1,0.0,842572.09,Crédit documentaire,2021-09-16,2021-10-24,2021-10-24,38,38,0,0,0,0,1,,,8.6
T000651,E0048,Espagne,1,0.0,698009.11,Transfert,2020-05-18,2020-05-19,2020-05-19,1,1,0,0,0,0,3,950920.2,-26.6,26.2
T000652,E0061,Belgique,1,0.0,1401597.2,Remise documentaire,2022-08-31,2022-09-29,2022-10-08,29,38,9,1,0,0,4,642664.48,118.09,21.9
T000653,E0078,Émirats arabes unis,2,25.0,1236602.74,Remise documentaire,2020-11-01,2020-11-21,2020-12-31,20,60,40,1,0,0,1,,,27.1
T000654,E0108,Allemagne,1,0.0,1298434.08,Crédit documentaire,2021-11-25,2022-01-18,2022-03-02,54,97,43,1,0,0,5,877636.0,47.95,20.3
T000655,E0085,Sénégal,4,75.0,662924.96,Transfert,2020-12-05,2020-12-06,2020-12-06,1,1,0,0,0,0,5,1431828.86,-53.7,43.7
T000656,E0051,Chine,3,50.0,651423.65,Remise documentaire,2023-08-11,2023-09-07,2023-10-17,27,67,40,1,0,0,10,1761366.23,-63.02,30.9
T000657,E0003,Turquie,3,50.0,236995.32,Transfert,2024-03-17,2024-03-25,2024-03-25,8,8,0,0,1,0,7,1029033.11,-76.97,36.9
T000658,E0126,Chine,3,50.0,488873.32,Transfert,2020-02-08,2020-02-13,2020-02-13,5,5,0,0,0,0,1,,,38.7
T000659,E0065,Turquie,3,50.0,355769.66,Transfert,2024-07-10,2024-07-19,2024-07-19,9,9,0,0,0,1,8,671861.08,-47.05,41.9
T000660,E0036,France,1,0.0,1500908.18,Transfert,2021-01-04,2021-01-11,2021-02-14,7,41,34,1,0,0,2,467619.95,220.97,29.3
T000661,E0099,Espagne,1,0.0,1174271.36,Crédit documentaire,2023-01-14,2023-02-13,2023-02-13,30,30,0,0,0,0,9,1072756.6,9.46,10.1
T000662,E0143,Italie,1,0.0,1308622.04,Transfert,2022-04-14,2022-04-17,2022-05-08,3,24,21,1,0,0,2,1079289.33,21.25,20.4
T000663,E0017,Pays-Bas,1,0.0,1088668.83,Transfert,2021-10-17,2021-10-20,2021-10-20,3,3,0,0,0,0,6,305219.72,256.68,40.2
T000664,E0080,Espagne,1,0.0,348379.29,Transfert,2021-05-05,2021-05-15,2021-05-15,10,10,0,0,0,0,5,53385.35,552.57,31.4
T000665,E0030,États-Unis,1,0.0,590191.89,Crédit documentaire,2021-07-05,2021-07-28,2021-07-28,23,23,0,0,0,0,3,874581.73,-32.52,5.4
T000666,E0120,France,1,0.0,995749.82,Transfert,2021-04-23,2021-04-24,2021-04-24,1,1,0,0,0,0,4,1097305.64,-9.26,18.7
T000667,E0106,Allemagne,1,0.0,311148.88,Remise documentaire,2023-08-27,2023-09-10,2023-09-10,14,14,0,0,0,0,9,795101.29,-60.87,21.8
T000668,E0136,Sénégal,4,75.0,1085199.37,Transfert,2024-05-22,2024-05-25,2024-06-05,3,14,11,1,0,0,11,878338.1,23.55,57.5
T000669,E0007,États-Unis,1,0.0,703869.84,Crédit documentaire,2023-02-10,2023-03-30,2023-04-29,48,78,30,1,0,0,12,259326.16,171.42,16.1
T000670,E0134,Sénégal,4,75.0,650071.68,Crédit documentaire,2020-01-02,2020-01-25,2020-01-25,23,23,0,0,0,0,1,,,25.6
T000671,E0033,Sénégal,4,75.0,1084383.99,Transfert,2021-12-20,2021-12-24,2021-12-24,4,4,0,0,0,1,4,1209028.17,-10.31,36.5
T000672,E0122,Côte d'Ivoire,4,75.0,977705.32,Transfert,2020-05-23,2020-05-28,2020-07-12,5,50,45,1,1,1,4,860167.56,13.66,36.5
T000673,E0139,Chine,3,50.0,655613.53,Crédit documentaire,2022-06-03,2022-07-06,2022-07-27,33,54,21,1,0,0,5,459791.82,42.59,41.3
T000674,E0098,Sénégal,4,75.0,1263731.92,Transfert,2024-03-21,2024-03-29,2024-05-11,8,51,43,1,0,0,8,590855.99,113.88,49.7
T000675,E0102,Émirats arabes unis,2,25.0,367574.67,Crédit documentaire,2021-11-03,2021-11-24,2021-11-24,21,21,0,0,0,0,6,957780.86,-61.62,19.5
T000676,E0124,Turquie,3,50.0,1046374.24,Transfert,2020-01-20,2020-01-23,2020-01-23,3,3,0,0,0,0,1,,,33.1
T000677,E0075,États-Unis,1,0.0,1037240.5,Transfert,2024-05-31,2024-06-02,2024-06-02,2,2,0,0,0,0,13,994600.66,4.29,13.4
T000678,E0147,Émirats arabes unis,2,25.0,676181.42,Remise documentaire,2021-12-23,2022-01-14,2022-01-14,22,22,0,0,0,0,6,464312.99,45.63,29.1
T000679,E0140,Côte d'Ivoire,4,75.0,930453.21,Crédit documentaire,2020-09-12,2020-10-31,2020-10-31,49,49,0,0,1,1,2,571701.48,62.75,31.0
T000680,E0032,Côte d'Ivoire,4,75.0,299554.57,Transfert,2021-07-29,2021-08-04,2021-09-13,6,46,40,1,0,0,3,1391157.62,-78.47,39.6
T000681,E0006,Allemagne,1,0.0,1169610.81,Transfert,2022-10-08,2022-10-14,2022-11-15,6,38,32,1,0,0,5,774928.36,50.93,22.2
T000682,E0112,Allemagne,1,0.0,726039.15,Transfert,2024-08-08,2024-08-15,2024-09-02,7,25,18,1,0,0,11,971847.29,-25.29,26.2
T000683,E0148,Chine,3,50.0,590910.79,Transfert,2024-02-22,2024-03-03,2024-03-03,10,10,0,0,0,1,8,1235499.45,-52.17,35.9
T000684,E0003,Turquie,3,50.0,1219603.69,Transfert,2020-05-13,2020-05-16,2020-05-16,3,3,0,0,0,0,1,,,33.5
T000685,E0138,Chine,3,50.0,518262.52,Remise documentaire,2021-07-15,2021-07-31,2021-07-31,16,16,0,0,1,0,4,1218839.32,-57.48,25.1
T000686,E0057,Sénégal,4,75.0,236615.48,Transfert,2021-06-01,2021-06-10,2021-06-10,9,9,0,0,1,0,5,1071839.1,-77.92,44.4
T000687,E0062,Sénégal,4,75.0,177348.33,Crédit documentaire,2020-04-16,2020-05-26,2020-05-26,40,40,0,0,0,0,1,,,29.4
T000688,E0086,Sénégal,4,75.0,1042403.98,Transfert,2022-10-11,2022-10-17,2022-10-17,6,6,0,0,1,0,6,718781.85,45.02,44.0
T000689,E0107,France,1,0.0,287828.26,Transfert,2022-05-10,2022-05-19,2022-05-19,9,9,0,0,1,0,3,879623.88,-67.28,28.3
T000690,E0098,Espagne,1,0.0,1501917.67,Crédit documentaire,2024-07-12,2024-08-02,2024-08-02,21,21,0,0,0,0,9,1263731.92,18.85,11.7
T000691,E0077,Espagne,1,0.0,1478582.55,Crédit documentaire,2021-02-07,2021-03-09,2021-03-09,30,30,0,0,0,0,5,593084.62,149.3,21.4
T000692,E0131,France,1,0.0,884406.99,Transfert,2024-07-12,2024-07-13,2024-07-13,1,1,0,0,0,0,13,438273.35,101.79,25.3
T000693,E0019,Pays-Bas,1,0.0,761314.76,Transfert,2022-08-27,2022-08-31,2022-08-31,4,4,0,0,0,0,7,825789.77,-7.81,18.0
T000694,E0139,Chine,3,50.0,582032.37,Remise documentaire,2020-05-29,2020-06-27,2020-07-04,29,36,7,1,0,0,2,1003134.3,-41.98,44.1
T000695,E0008,Espagne,1,0.0,959654.45,Crédit documentaire,2020-03-09,2020-04-22,2020-04-22,44,44,0,0,0,1,2,952774.18,0.72,16.0
T000696,E0019,Italie,1,0.0,784946.12,Transfert,2024-07-01,2024-07-09,2024-08-18,8,48,40,1,0,0,12,718567.86,9.24,18.2
T000697,E0060,Sénégal,4,75.0,1241320.75,Transfert,2020-04-16,2020-04-21,2020-04-21,5,5,0,0,0,0,1,,,48.1
T000698,E0119,États-Unis,1,0.0,845691.06,Transfert,2023-05-12,2023-05-22,2023-06-16,10,35,25,1,0,0,14,996767.67,-15.16,25.8
T000699,E0105,Turquie,3,50.0,860120.7,Remise documentaire,2021-11-26,2021-12-26,2021-12-26,30,30,0,0,0,0,2,1102156.49,-21.96,35.3
T000700,E0062,Belgique,1,0.0,654555.12,Remise documentaire,2020-08-09,2020-08-22,2020-08-27,13,18,5,1,0,0,4,332528.78,96.84,18.4
T000701,E0121,Turquie,3,50.0,777221.75,Transfert,2022-11-08,2022-11-13,2022-12-14,5,36,31,1,0,0,9,1098501.43,-29.25,41.6
T000702,E0150,Allemagne,1,0.0,923120.71,Transfert,2020-03-31,2020-04-01,2020-05-09,1,39,38,1,0,0,2,1417297.41,-34.87,20.4
T000703,E0090,Belgique,1,0.0,115932.64,Transfert,2023-01-13,2023-01-16,2023-02-05,3,23,20,1,0,0,6,275265.51,-57.88,20.1
T000704,E0120,France,1,0.0,260725.83,Transfert,2023-09-08,2023-09-11,2023-10-14,3,36,33,1,0,0,8,706165.15,-63.08,20.9
T000705,E0120,France,1,0.0,1097305.64,Transfert,2021-02-04,2021-02-08,2021-02-08,4,4,0,0,0,0,3,676331.15,62.24,22.9
T000706,E0140,Allemagne,1,0.0,868346.18,Remise documentaire,2023-11-23,2023-12-17,2023-12-17,24,24,0,0,0,0,6,1326957.63,-34.56,9.3
T000707,E0004,Belgique,1,0.0,726406.67,Remise documentaire,2022-05-07,2022-05-27,2022-06-26,20,50,30,1,0,0,6,1506181.7,-51.77,22.2
T000708,E0040,Émirats arabes unis,2,25.0,807373.57,Transfert,2020-01-08,2020-01-12,2020-01-12,4,4,0,0,0,0,1,,,20.0
T000709,E0104,Émirats arabes unis,2,25.0,939032.68,Remise documentaire,2024-07-26,2024-08-15,2024-08-15,20,20,0,0,0,0,8,316143.59,197.03,34.1
T000710,E0012,France,1,0.0,584096.13,Transfert,2020-05-31,2020-06-06,2020-06-14,6,14,8,1,0,0,1,,,12.0
T000711,E0123,Sénégal,4,75.0,488678.11,Remise documentaire,2024-04-16,2024-05-07,2024-05-09,21,23,2,1,1,0,10,889636.99,-45.07,31.6
T000712,E0136,Allemagne,1,0.0,878338.1,Crédit documentaire,2024-01-12,2024-02-12,2024-03-19,31,67,36,1,0,0,10,1265265.5,-30.58,26.0
